2011,All,All,Wales,All,All,All,920
2012,All,All,England,All,All,All,17770
2012,All,All,Northern Ireland,All,All,All,465
2012,All,All,Wales,All,All,All,795
2013,All,All,England,All,All,All,20175
2013,All,All,Northern Ireland,All,All,All,440
2013,All,All,Wales,All,All,All,800
2014,All,All,England,All,All,All,23255
2014,All,All,Northern Ireland,All,All,All,450
2014,All,All,Scotland,All,All,All,5
2014,All,All,Wales,All,All,All,940
2015,All,All,England,All,All,All,26120
2015,All,All,Northern Ireland,All,All,All,560
2015,All,All,Scotland,All,All,All,5
2015,All,All,Wales,All,All,All,1125
2016,All,All,England,All,All,All,24895
2016,All,All,Northern Ireland,All,All,All,585
2016,All,All,Wales,All,All,All,1060
2017,All,All,England,All,All,All,23105
2017,All,All,Northern Ireland,All,All,All,500
2017,All,All,Scotland,All,All,All,5
2017,All,All,Wales,All,All,All,1050
2018,All,All,England,All,All,All,21635
2018,All,All,Northern Ireland,All,All,All,530
2018,All,All,Wales,All,All,All,1160
2019,All,All,England,All,All,All,20655
2019,All,All,Northern Ireland,All,All,All,495
2019,All,All,Scotland,All,All,All,5
2019,All,All,Wales,All,All,All,940
2020,All,All,England,All,All,All,22015
2020,All,All,Northern Ireland,All,All,All,565
2020,All,All,Scotland,All,All,All,5
2020,All,All,Wales,All,All,All,950
2021,All,All,England,All,All,All,24960
2021,All,All,Northern Ireland,All,All,All,605
2021,All,All,Scotland,All,All,All,5
2021,All,All,Wales,All,All,All,1075
2010,All,All,England,All,All,Main scheme applicant,18890
2010,All,All,Northern Ireland,All,All,Main scheme applicant,530
2010,All,All,Wales,All,All,Main scheme applicant,900
2011,All,All,England,All,All,Main scheme applicant,20295
2011,All,All,Northern Ireland,All,All,Main scheme applicant,585
2011,All,All,Scotland,All,All,Main scheme applicant,5
2011,All,All,Wales,All,All,Main scheme applicant,920
2012,All,All,England,All,All,Main scheme applicant,17770
2012,All,All,Northern Ireland,All,All,Main scheme applicant,465
2012,All,All,Wales,All,All,Main scheme applicant,795
2013,All,All,England,All,All,Main scheme applicant,20175
2013,All,All,Northern Ireland,All,All,Main scheme applicant,440
2013,All,All,Wales,All,All,Main scheme applicant,800
2014,All,All,England,All,All,Main scheme applicant,23255
2014,All,All,Northern Ireland,All,All,Main scheme applicant,450
2014,All,All,Scotland,All,All,Main scheme applicant,5
2014,All,All,Wales,All,All,Main scheme applicant,940
2015,All,All,England,All,All,Main scheme applicant,26120
2015,All,All,Northern Ireland,All,All,Main scheme applicant,560
2015,All,All,Scotland,All,All,Main scheme applicant,5
2015,All,All,Wales,All,All,Main scheme applicant,1125
2016,All,All,England,All,All,Main scheme applicant,24895
2016,All,All,Northern Ireland,All,All,Main scheme applicant,585
2016,All,All,Wales,All,All,Main scheme applicant,1060
2017,All,All,England,All,All,Main scheme applicant,23105
2017,All,All,Northern Ireland,All,All,Main scheme applicant,500
2017,All,All,Scotland,All,All,Main scheme applicant,5
2017,All,All,Wales,All,All,Main scheme applicant,1050
2018,All,All,England,All,All,Main scheme applicant,21635
2018,All,All,Northern Ireland,All,All,Main scheme applicant,530
2018,All,All,Wales,All,All,Main scheme applicant,1160
2019,All,All,England,All,All,Main scheme applicant,20655
2019,All,All,Northern Ireland,All,All,Main scheme applicant,495
2019,All,All,Scotland,All,All,Main scheme applicant,5
2019,All,All,Wales,All,All,Main scheme applicant,940
2020,All,All,England,All,All,Main scheme applicant,22015
2020,All,All,Northern Ireland,All,All,Main scheme applicant,565
2020,All,All,Scotland,All,All,Main scheme applicant,5
2020,All,All,Wales,All,All,Main scheme applicant,950
2021,All,All,England,All,All,Main scheme applicant,24960
2021,All,All,Northern Ireland,All,All,Main scheme applicant,605
2021,All,All,Scotland,All,All,Main scheme applicant,5
2021,All,All,Wales,All,All,Main scheme applicant,1075
2010,All,All,England,All,18,All,18890
2010,All,All,Northern Ireland,All,18,All,530
2010,All,All,Wales,All,18,All,900
2011,All,All,England,All,18,All,20295
2011,All,All,Northern Ireland,All,18,All,585
2011,All,All,Scotland,All,18,All,5
2011,All,All,Wales,All,18,All,920
2012,All,All,England,All,18,All,17770
2012,All,All,Northern Ireland,All,18,All,465
2012,All,All,Wales,All,18,All,795
2013,All,All,England,All,18,All,20175
2013,All,All,Northern Ireland,All,18,All,440
2013,All,All,Wales,All,18,All,800
2014,All,All,England,All,18,All,23255
2014,All,All,Northern Ireland,All,18,All,450
2014,All,All,Scotland,All,18,All,5
2014,All,All,Wales,All,18,All,940
2015,All,All,England,All,18,All,26120
2015,All,All,Northern Ireland,All,18,All,560
2015,All,All,Scotland,All,18,All,5
2015,All,All,Wales,All,18,All,1125
2016,All,All,England,All,18,All,24895
2016,All,All,Northern Ireland,All,18,All,585
2016,All,All,Wales,All,18,All,1060
2017,All,All,England,All,18,All,23105
2017,All,All,Northern Ireland,All,18,All,500
2017,All,All,Scotland,All,18,All,5
2017,All,All,Wales,All,18,All,1050
2018,All,All,England,All,18,All,21635
2018,All,All,Northern Ireland,All,18,All,530
2018,All,All,Wales,All,18,All,1160
2019,All,All,England,All,18,All,20655
2019,All,All,Northern Ireland,All,18,All,495
2019,All,All,Scotland,All,18,All,5
2019,All,All,Wales,All,18,All,940
2020,All,All,England,All,18,All,22015
2020,All,All,Northern Ireland,All,18,All,565
2020,All,All,Scotland,All,18,All,5
2020,All,All,Wales,All,18,All,950
2021,All,All,England,All,18,All,24960
2021,All,All,Northern Ireland,All,18,All,605
2021,All,All,Scotland,All,18,All,5
2021,All,All,Wales,All,18,All,1075
2010,All,All,England,All,18,Main scheme applicant,18890
2010,All,All,Northern Ireland,All,18,Main scheme applicant,530
2010,All,All,Wales,All,18,Main scheme applicant,900
2011,All,All,England,All,18,Main scheme applicant,20295
2011,All,All,Northern Ireland,All,18,Main scheme applicant,585
2011,All,All,Scotland,All,18,Main scheme applicant,5
2011,All,All,Wales,All,18,Main scheme applicant,920
2012,All,All,England,All,18,Main scheme applicant,17770
2012,All,All,Northern Ireland,All,18,Main scheme applicant,465
2012,All,All,Wales,All,18,Main scheme applicant,795
2013,All,All,England,All,18,Main scheme applicant,20175
2013,All,All,Northern Ireland,All,18,Main scheme applicant,440
2013,All,All,Wales,All,18,Main scheme applicant,800
2014,All,All,England,All,18,Main scheme applicant,23255
2014,All,All,Northern Ireland,All,18,Main scheme applicant,450
2014,All,All,Scotland,All,18,Main scheme applicant,5
2014,All,All,Wales,All,18,Main scheme applicant,940
2015,All,All,England,All,18,Main scheme applicant,26120
2015,All,All,Northern Ireland,All,18,Main scheme applicant,560
2015,All,All,Scotland,All,18,Main scheme applicant,5
2015,All,All,Wales,All,18,Main scheme applicant,1125
2016,All,All,England,All,18,Main scheme applicant,24895
2016,All,All,Northern Ireland,All,18,Main scheme applicant,585
2016,All,All,Wales,All,18,Main scheme applicant,1060
2017,All,All,England,All,18,Main scheme applicant,23105
2017,All,All,Northern Ireland,All,18,Main scheme applicant,500
2017,All,All,Scotland,All,18,Main scheme applicant,5
2017,All,All,Wales,All,18,Main scheme applicant,1050
2018,All,All,England,All,18,Main scheme applicant,21635
2018,All,All,Northern Ireland,All,18,Main scheme applicant,530
2018,All,All,Wales,All,18,Main scheme applicant,1160
2019,All,All,England,All,18,Main scheme applicant,20655
2019,All,All,Northern Ireland,All,18,Main scheme applicant,495
2019,All,All,Scotland,All,18,Main scheme applicant,5
2019,All,All,Wales,All,18,Main scheme applicant,940
2020,All,All,England,All,18,Main scheme applicant,22015
2020,All,All,Northern Ireland,All,18,Main scheme applicant,565
2020,All,All,Scotland,All,18,Main scheme applicant,5
2020,All,All,Wales,All,18,Main scheme applicant,950
2021,All,All,England,All,18,Main scheme applicant,24960
2021,All,All,Northern Ireland,All,18,Main scheme applicant,605
2021,All,All,Scotland,All,18,Main scheme applicant,5
2021,All,All,Wales,All,18,Main scheme applicant,1075
2010,All,All,England,Men,All,All,8990
2010,All,All,England,Women,All,All,9900
2010,All,All,Northern Ireland,Men,All,All,280
2010,All,All,Northern Ireland,Women,All,All,255
2010,All,All,Wales,Men,All,All,455
2010,All,All,Wales,Women,All,All,440
2011,All,All,England,Men,All,All,9660
2011,All,All,England,Women,All,All,10635
2011,All,All,Northern Ireland,Men,All,All,300
2011,All,All,Northern Ireland,Women,All,All,285
2011,All,All,Scotland,Women,All,All,5
2011,All,All,Wales,Men,All,All,450
2011,All,All,Wales,Women,All,All,470
2012,All,All,England,Men,All,All,8415
2012,All,All,England,Women,All,All,9355
2012,All,All,Northern Ireland,Men,All,All,225
2012,All,All,Northern Ireland,Women,All,All,235
2012,All,All,Wales,Men,All,All,395
2012,All,All,Wales,Women,All,All,400
2013,All,All,England,Men,All,All,9520
2013,All,All,England,Women,All,All,10655
2013,All,All,Northern Ireland,Men,All,All,245
2013,All,All,Northern Ireland,Women,All,All,190
2013,All,All,Wales,Men,All,All,385
2013,All,All,Wales,Women,All,All,415
2014,All,All,England,Men,All,All,11245
2014,All,All,England,Women,All,All,12010
2014,All,All,Northern Ireland,Men,All,All,235
2014,All,All,Northern Ireland,Women,All,All,215
2014,All,All,Scotland,Women,All,All,5
2014,All,All,Wales,Men,All,All,455
2014,All,All,Wales,Women,All,All,480
2015,All,All,England,Men,All,All,12525
2015,All,All,England,Women,All,All,13595
2015,All,All,Northern Ireland,Men,All,All,340
2015,All,All,Northern Ireland,Women,All,All,220
2015,All,All,Scotland,Men,All,All,5
2015,All,All,Scotland,Women,All,All,5
2015,All,All,Wales,Men,All,All,545
2015,All,All,Wales,Women,All,All,585
2016,All,All,England,Men,All,All,12110
2016,All,All,England,Women,All,All,12785
2016,All,All,Northern Ireland,Men,All,All,345
2016,All,All,Northern Ireland,Women,All,All,240
2016,All,All,Wales,Men,All,All,525
2016,All,All,Wales,Women,All,All,535
2017,All,All,England,Men,All,All,11310
2017,All,All,England,Women,All,All,11795
2017,All,All,Northern Ireland,Men,All,All,275
2017,All,All,Northern Ireland,Women,All,All,225
2017,All,All,Scotland,Men,All,All,5
2017,All,All,Scotland,Women,All,All,5
2017,All,All,Wales,Men,All,All,490
2017,All,All,Wales,Women,All,All,560
2018,All,All,England,Men,All,All,10325
2018,All,All,England,Women,All,All,11310
2018,All,All,Northern Ireland,Men,All,All,295
2018,All,All,Northern Ireland,Women,All,All,230
2018,All,All,Wales,Men,All,All,565
2018,All,All,Wales,Women,All,All,600
2019,All,All,England,Men,All,All,9895
2019,All,All,England,Women,All,All,10755
2019,All,All,Northern Ireland,Men,All,All,265
2019,All,All,Northern Ireland,Women,All,All,230
2019,All,All,Wales,Men,All,All,450
2019,All,All,Wales,Women,All,All,490
2020,All,All,England,Men,All,All,10485
2020,All,All,England,Women,All,All,11530
2020,All,All,Northern Ireland,Men,All,All,285
2020,All,All,Northern Ireland,Women,All,All,285
2020,All,All,Wales,Men,All,All,400
2020,All,All,Wales,Women,All,All,550
2021,All,All,England,Men,All,All,11930
2021,All,All,England,Women,All,All,13035
2021,All,All,Northern Ireland,Men,All,All,310
2021,All,All,Northern Ireland,Women,All,All,290
2021,All,All,Wales,Men,All,All,445
2021,All,All,Wales,Women,All,All,630
2010,All,All,England,Men,All,Main scheme applicant,8990
2010,All,All,England,Women,All,Main scheme applicant,9900
2010,All,All,Northern Ireland,Men,All,Main scheme applicant,280
2010,All,All,Northern Ireland,Women,All,Main scheme applicant,255
2010,All,All,Wales,Men,All,Main scheme applicant,455
2010,All,All,Wales,Women,All,Main scheme applicant,440
2011,All,All,England,Men,All,Main scheme applicant,9660
2011,All,All,England,Women,All,Main scheme applicant,10635
2011,All,All,Northern Ireland,Men,All,Main scheme applicant,300
2011,All,All,Northern Ireland,Women,All,Main scheme applicant,285
2011,All,All,Scotland,Women,All,Main scheme applicant,5
2011,All,All,Wales,Men,All,Main scheme applicant,450
2011,All,All,Wales,Women,All,Main scheme applicant,470
2012,All,All,England,Men,All,Main scheme applicant,8415
2012,All,All,England,Women,All,Main scheme applicant,9355
2012,All,All,Northern Ireland,Men,All,Main scheme applicant,225
2012,All,All,Northern Ireland,Women,All,Main scheme applicant,235
2012,All,All,Wales,Men,All,Main scheme applicant,395
2012,All,All,Wales,Women,All,Main scheme applicant,400
2013,All,All,England,Men,All,Main scheme applicant,9520
2013,All,All,England,Women,All,Main scheme applicant,10655
2013,All,All,Northern Ireland,Men,All,Main scheme applicant,245
2013,All,All,Northern Ireland,Women,All,Main scheme applicant,190
2013,All,All,Wales,Men,All,Main scheme applicant,385
2013,All,All,Wales,Women,All,Main scheme applicant,415
2014,All,All,England,Men,All,Main scheme applicant,11245
2014,All,All,England,Women,All,Main scheme applicant,12010
2014,All,All,Northern Ireland,Men,All,Main scheme applicant,235
2014,All,All,Northern Ireland,Women,All,Main scheme applicant,215
2014,All,All,Scotland,Women,All,Main scheme applicant,5
2014,All,All,Wales,Men,All,Main scheme applicant,455
2014,All,All,Wales,Women,All,Main scheme applicant,480
2015,All,All,England,Men,All,Main scheme applicant,12525
2015,All,All,England,Women,All,Main scheme applicant,13595
2015,All,All,Northern Ireland,Men,All,Main scheme applicant,340
2015,All,All,Northern Ireland,Women,All,Main scheme applicant,220
2015,All,All,Scotland,Men,All,Main scheme applicant,5
2015,All,All,Scotland,Women,All,Main scheme applicant,5
2015,All,All,Wales,Men,All,Main scheme applicant,545
2015,All,All,Wales,Women,All,Main scheme applicant,585
2016,All,All,England,Men,All,Main scheme applicant,12110
2016,All,All,England,Women,All,Main scheme applicant,12785
2016,All,All,Northern Ireland,Men,All,Main scheme applicant,345
2016,All,All,Northern Ireland,Women,All,Main scheme applicant,240
2016,All,All,Wales,Men,All,Main scheme applicant,525
2016,All,All,Wales,Women,All,Main scheme applicant,535
2017,All,All,England,Men,All,Main scheme applicant,11310
2017,All,All,England,Women,All,Main scheme applicant,11795
2017,All,All,Northern Ireland,Men,All,Main scheme applicant,275
2017,All,All,Northern Ireland,Women,All,Main scheme applicant,225
2017,All,All,Scotland,Men,All,Main scheme applicant,5
2017,All,All,Scotland,Women,All,Main scheme applicant,5
2017,All,All,Wales,Men,All,Main scheme applicant,490
2017,All,All,Wales,Women,All,Main scheme applicant,560
2018,All,All,England,Men,All,Main scheme applicant,10325
2018,All,All,England,Women,All,Main scheme applicant,11310
2018,All,All,Northern Ireland,Men,All,Main scheme applicant,295
2018,All,All,Northern Ireland,Women,All,Main scheme applicant,230
2018,All,All,Wales,Men,All,Main scheme applicant,565
2018,All,All,Wales,Women,All,Main scheme applicant,600
2019,All,All,England,Men,All,Main scheme applicant,9895
2019,All,All,England,Women,All,Main scheme applicant,10755
2019,All,All,Northern Ireland,Men,All,Main scheme applicant,265
2019,All,All,Northern Ireland,Women,All,Main scheme applicant,230
2019,All,All,Wales,Men,All,Main scheme applicant,450
2019,All,All,Wales,Women,All,Main scheme applicant,490
2020,All,All,England,Men,All,Main scheme applicant,10485
2020,All,All,England,Women,All,Main scheme applicant,11530
2020,All,All,Northern Ireland,Men,All,Main scheme applicant,285
2020,All,All,Northern Ireland,Women,All,Main scheme applicant,285
2020,All,All,Wales,Men,All,Main scheme applicant,400
2020,All,All,Wales,Women,All,Main scheme applicant,550
2021,All,All,England,Men,All,Main scheme applicant,11930
2021,All,All,England,Women,All,Main scheme applicant,13035
2021,All,All,Northern Ireland,Men,All,Main scheme applicant,310
2021,All,All,Northern Ireland,Women,All,Main scheme applicant,290
2021,All,All,Wales,Men,All,Main scheme applicant,445
2021,All,All,Wales,Women,All,Main scheme applicant,630
2010,All,All,England,Men,18,All,8990
2010,All,All,England,Women,18,All,9900
2010,All,All,Northern Ireland,Men,18,All,280
2010,All,All,Northern Ireland,Women,18,All,255
2010,All,All,Wales,Men,18,All,455
2010,All,All,Wales,Women,18,All,440
2011,All,All,England,Men,18,All,9660
2011,All,All,England,Women,18,All,10635
2011,All,All,Northern Ireland,Men,18,All,300
2011,All,All,Northern Ireland,Women,18,All,285
2011,All,All,Scotland,Women,18,All,5
2011,All,All,Wales,Men,18,All,450
2011,All,All,Wales,Women,18,All,470
2012,All,All,England,Men,18,All,8415
2012,All,All,England,Women,18,All,9355
2012,All,All,Northern Ireland,Men,18,All,225
2012,All,All,Northern Ireland,Women,18,All,235
2012,All,All,Wales,Men,18,All,395
2012,All,All,Wales,Women,18,All,400
2013,All,All,England,Men,18,All,9520
2013,All,All,England,Women,18,All,10655
2013,All,All,Northern Ireland,Men,18,All,245
2013,All,All,Northern Ireland,Women,18,All,190
2013,All,All,Wales,Men,18,All,385
2013,All,All,Wales,Women,18,All,415
2014,All,All,England,Men,18,All,11245
2014,All,All,England,Women,18,All,12010
2014,All,All,Northern Ireland,Men,18,All,235
2014,All,All,Northern Ireland,Women,18,All,215
2014,All,All,Scotland,Women,18,All,5
2014,All,All,Wales,Men,18,All,455
2014,All,All,Wales,Women,18,All,480
2015,All,All,England,Men,18,All,12525
2015,All,All,England,Women,18,All,13595
2015,All,All,Northern Ireland,Men,18,All,340
2015,All,All,Northern Ireland,Women,18,All,220
2015,All,All,Scotland,Men,18,All,5
2015,All,All,Scotland,Women,18,All,5
2015,All,All,Wales,Men,18,All,545
2015,All,All,Wales,Women,18,All,585
2016,All,All,England,Men,18,All,12110
2016,All,All,England,Women,18,All,12785
2016,All,All,Northern Ireland,Men,18,All,345
2016,All,All,Northern Ireland,Women,18,All,240
2016,All,All,Wales,Men,18,All,525
2016,All,All,Wales,Women,18,All,535
2017,All,All,England,Men,18,All,11310
2017,All,All,England,Women,18,All,11795
2017,All,All,Northern Ireland,Men,18,All,275
2017,All,All,Northern Ireland,Women,18,All,225
2017,All,All,Scotland,Men,18,All,5
2017,All,All,Scotland,Women,18,All,5
2017,All,All,Wales,Men,18,All,490
2017,All,All,Wales,Women,18,All,560
2018,All,All,England,Men,18,All,10325
2018,All,All,England,Women,18,All,11310
2018,All,All,Northern Ireland,Men,18,All,295
2018,All,All,Northern Ireland,Women,18,All,230
2018,All,All,Wales,Men,18,All,565
2018,All,All,Wales,Women,18,All,600
2019,All,All,England,Men,18,All,9895
2019,All,All,England,Women,18,All,10755
2019,All,All,Northern Ireland,Men,18,All,265
2019,All,All,Northern Ireland,Women,18,All,230
2019,All,All,Wales,Men,18,All,450
2019,All,All,Wales,Women,18,All,490
2020,All,All,England,Men,18,All,10485
2020,All,All,England,Women,18,All,11530
2020,All,All,Northern Ireland,Men,18,All,285
2020,All,All,Northern Ireland,Women,18,All,285
2020,All,All,Wales,Men,18,All,400
2020,All,All,Wales,Women,18,All,550
2021,All,All,England,Men,18,All,11930
2021,All,All,England,Women,18,All,13035
2021,All,All,Northern Ireland,Men,18,All,310
2021,All,All,Northern Ireland,Women,18,All,290
2021,All,All,Wales,Men,18,All,445
2021,All,All,Wales,Women,18,All,630
2010,All,All,England,Men,18,Main scheme applicant,8990
2010,All,All,England,Women,18,Main scheme applicant,9900
2010,All,All,Northern Ireland,Men,18,Main scheme applicant,280
2010,All,All,Northern Ireland,Women,18,Main scheme applicant,255
2010,All,All,Wales,Men,18,Main scheme applicant,455
2010,All,All,Wales,Women,18,Main scheme applicant,440
2011,All,All,England,Men,18,Main scheme applicant,9660
2011,All,All,England,Women,18,Main scheme applicant,10635
2011,All,All,Northern Ireland,Men,18,Main scheme applicant,300
2011,All,All,Northern Ireland,Women,18,Main scheme applicant,285
2011,All,All,Scotland,Women,18,Main scheme applicant,5
2011,All,All,Wales,Men,18,Main scheme applicant,450
2011,All,All,Wales,Women,18,Main scheme applicant,470
2012,All,All,England,Men,18,Main scheme applicant,8415
2012,All,All,England,Women,18,Main scheme applicant,9355
2012,All,All,Northern Ireland,Men,18,Main scheme applicant,225
2012,All,All,Northern Ireland,Women,18,Main scheme applicant,235
2012,All,All,Wales,Men,18,Main scheme applicant,395
2012,All,All,Wales,Women,18,Main scheme applicant,400
2013,All,All,England,Men,18,Main scheme applicant,9520
2013,All,All,England,Women,18,Main scheme applicant,10655
2013,All,All,Northern Ireland,Men,18,Main scheme applicant,245
2013,All,All,Northern Ireland,Women,18,Main scheme applicant,190
2013,All,All,Wales,Men,18,Main scheme applicant,385
2013,All,All,Wales,Women,18,Main scheme applicant,415
2014,All,All,England,Men,18,Main scheme applicant,11245
2014,All,All,England,Women,18,Main scheme applicant,12010
2014,All,All,Northern Ireland,Men,18,Main scheme applicant,235
2014,All,All,Northern Ireland,Women,18,Main scheme applicant,215
2014,All,All,Scotland,Women,18,Main scheme applicant,5
2014,All,All,Wales,Men,18,Main scheme applicant,455
2014,All,All,Wales,Women,18,Main scheme applicant,480
