2017,All,All,All,All,18,Main scheme applicant,23240
2018,All,All,All,All,18,Main scheme applicant,20690
2019,All,All,All,All,18,Main scheme applicant,18955
2020,All,All,All,All,18,Main scheme applicant,20870
2021,All,All,All,All,18,Main scheme applicant,23900
2010,All,All,All,Men,All,All,9100
2010,All,All,All,Women,All,All,10045
2011,All,All,All,Men,All,All,9660
2011,All,All,All,Women,All,All,10705
2012,All,All,All,Men,All,All,8280
2012,All,All,All,Women,All,All,9350
2013,All,All,All,Men,All,All,9405
2013,All,All,All,Women,All,All,10580
2014,All,All,All,Men,All,All,11085
2014,All,All,All,Women,All,All,11870
2015,All,All,All,Men,All,All,12415
2015,All,All,All,Women,All,All,13435
2016,All,All,All,Men,All,All,12330
2016,All,All,All,Women,All,All,12950
2017,All,All,All,Men,All,All,11360
2017,All,All,All,Women,All,All,11880
2018,All,All,All,Men,All,All,10050
2018,All,All,All,Women,All,All,10645
2019,All,All,All,Men,All,All,9105
2019,All,All,All,Women,All,All,9850
2020,All,All,All,Men,All,All,9895
2020,All,All,All,Women,All,All,10975
2021,All,All,All,Men,All,All,11290
2021,All,All,All,Women,All,All,12610
2010,All,All,All,Men,All,Main scheme applicant,9100
2010,All,All,All,Women,All,Main scheme applicant,10045
2011,All,All,All,Men,All,Main scheme applicant,9660
2011,All,All,All,Women,All,Main scheme applicant,10705
2012,All,All,All,Men,All,Main scheme applicant,8280
2012,All,All,All,Women,All,Main scheme applicant,9350
2013,All,All,All,Men,All,Main scheme applicant,9405
2013,All,All,All,Women,All,Main scheme applicant,10580
2014,All,All,All,Men,All,Main scheme applicant,11085
2014,All,All,All,Women,All,Main scheme applicant,11870
2015,All,All,All,Men,All,Main scheme applicant,12415
2015,All,All,All,Women,All,Main scheme applicant,13435
2016,All,All,All,Men,All,Main scheme applicant,12330
2016,All,All,All,Women,All,Main scheme applicant,12950
2017,All,All,All,Men,All,Main scheme applicant,11360
2017,All,All,All,Women,All,Main scheme applicant,11880
2018,All,All,All,Men,All,Main scheme applicant,10050
2018,All,All,All,Women,All,Main scheme applicant,10645
2019,All,All,All,Men,All,Main scheme applicant,9105
2019,All,All,All,Women,All,Main scheme applicant,9850
2020,All,All,All,Men,All,Main scheme applicant,9895
2020,All,All,All,Women,All,Main scheme applicant,10975
2021,All,All,All,Men,All,Main scheme applicant,11290
2021,All,All,All,Women,All,Main scheme applicant,12610
2010,All,All,All,Men,18,All,9100
2010,All,All,All,Women,18,All,10045
2011,All,All,All,Men,18,All,9660
2011,All,All,All,Women,18,All,10705
2012,All,All,All,Men,18,All,8280
2012,All,All,All,Women,18,All,9350
2013,All,All,All,Men,18,All,9405
2013,All,All,All,Women,18,All,10580
2014,All,All,All,Men,18,All,11085
2014,All,All,All,Women,18,All,11870
2015,All,All,All,Men,18,All,12415
2015,All,All,All,Women,18,All,13435
2016,All,All,All,Men,18,All,12330
2016,All,All,All,Women,18,All,12950
2017,All,All,All,Men,18,All,11360
2017,All,All,All,Women,18,All,11880
2018,All,All,All,Men,18,All,10050
2018,All,All,All,Women,18,All,10645
2019,All,All,All,Men,18,All,9105
2019,All,All,All,Women,18,All,9850
2020,All,All,All,Men,18,All,9895
2020,All,All,All,Women,18,All,10975
2021,All,All,All,Men,18,All,11290
2021,All,All,All,Women,18,All,12610
2010,All,All,All,Men,18,Main scheme applicant,9100
2010,All,All,All,Women,18,Main scheme applicant,10045
2011,All,All,All,Men,18,Main scheme applicant,9660
2011,All,All,All,Women,18,Main scheme applicant,10705
2012,All,All,All,Men,18,Main scheme applicant,8280
2012,All,All,All,Women,18,Main scheme applicant,9350
2013,All,All,All,Men,18,Main scheme applicant,9405
2013,All,All,All,Women,18,Main scheme applicant,10580
2014,All,All,All,Men,18,Main scheme applicant,11085
2014,All,All,All,Women,18,Main scheme applicant,11870
2015,All,All,All,Men,18,Main scheme applicant,12415
2015,All,All,All,Women,18,Main scheme applicant,13435
2016,All,All,All,Men,18,Main scheme applicant,12330
2016,All,All,All,Women,18,Main scheme applicant,12950
2017,All,All,All,Men,18,Main scheme applicant,11360
2017,All,All,All,Women,18,Main scheme applicant,11880
2018,All,All,All,Men,18,Main scheme applicant,10050
2018,All,All,All,Women,18,Main scheme applicant,10645
2019,All,All,All,Men,18,Main scheme applicant,9105
2019,All,All,All,Women,18,Main scheme applicant,9850
2020,All,All,All,Men,18,Main scheme applicant,9895
2020,All,All,All,Women,18,Main scheme applicant,10975
2021,All,All,All,Men,18,Main scheme applicant,11290
2021,All,All,All,Women,18,Main scheme applicant,12610
2010,All,All,England,All,All,All,17830
2010,All,All,Northern Ireland,All,All,All,480
2010,All,All,Wales,All,All,All,830
2011,All,All,England,All,All,All,19005
2011,All,All,Northern Ireland,All,All,All,515
2011,All,All,Scotland,All,All,All,5
2011,All,All,Wales,All,All,All,840
2012,All,All,England,All,All,All,16505
2012,All,All,Northern Ireland,All,All,All,400
2012,All,All,Wales,All,All,All,720
2013,All,All,England,All,All,All,18835
2013,All,All,Northern Ireland,All,All,All,400
2013,All,All,Wales,All,All,All,745
2014,All,All,England,All,All,All,21715
2014,All,All,Northern Ireland,All,All,All,395
2014,All,All,Scotland,All,All,All,5
2014,All,All,Wales,All,All,All,845
2015,All,All,England,All,All,All,24290
2015,All,All,Northern Ireland,All,All,All,525
2015,All,All,Scotland,All,All,All,5
2015,All,All,Wales,All,All,All,1025
2016,All,All,England,All,All,All,23745
2016,All,All,Northern Ireland,All,All,All,520
2016,All,All,Wales,All,All,All,1015
2017,All,All,England,All,All,All,21855
2017,All,All,Northern Ireland,All,All,All,435
2017,All,All,Scotland,All,All,All,5
2017,All,All,Wales,All,All,All,945
2018,All,All,England,All,All,All,19140
2018,All,All,Northern Ireland,All,All,All,475
2018,All,All,Wales,All,All,All,1080
2019,All,All,England,All,All,All,17685
2019,All,All,Northern Ireland,All,All,All,440
2019,All,All,Scotland,All,All,All,5
2019,All,All,Wales,All,All,All,825
2020,All,All,England,All,All,All,19435
2020,All,All,Northern Ireland,All,All,All,525
2020,All,All,Scotland,All,All,All,5
2020,All,All,Wales,All,All,All,905
2021,All,All,England,All,All,All,22360
2021,All,All,Northern Ireland,All,All,All,540
2021,All,All,Scotland,All,All,All,5
2021,All,All,Wales,All,All,All,1000
2010,All,All,England,All,All,Main scheme applicant,17830
2010,All,All,Northern Ireland,All,All,Main scheme applicant,480
2010,All,All,Wales,All,All,Main scheme applicant,830
2011,All,All,England,All,All,Main scheme applicant,19005
2011,All,All,Northern Ireland,All,All,Main scheme applicant,515
2011,All,All,Scotland,All,All,Main scheme applicant,5
2011,All,All,Wales,All,All,Main scheme applicant,840
2012,All,All,England,All,All,Main scheme applicant,16505
2012,All,All,Northern Ireland,All,All,Main scheme applicant,400
2012,All,All,Wales,All,All,Main scheme applicant,720
2013,All,All,England,All,All,Main scheme applicant,18835
2013,All,All,Northern Ireland,All,All,Main scheme applicant,400
2013,All,All,Wales,All,All,Main scheme applicant,745
2014,All,All,England,All,All,Main scheme applicant,21715
2014,All,All,Northern Ireland,All,All,Main scheme applicant,395
2014,All,All,Scotland,All,All,Main scheme applicant,5
2014,All,All,Wales,All,All,Main scheme applicant,845
2015,All,All,England,All,All,Main scheme applicant,24290
2015,All,All,Northern Ireland,All,All,Main scheme applicant,525
2015,All,All,Scotland,All,All,Main scheme applicant,5
2015,All,All,Wales,All,All,Main scheme applicant,1025
2016,All,All,England,All,All,Main scheme applicant,23745
2016,All,All,Northern Ireland,All,All,Main scheme applicant,520
2016,All,All,Wales,All,All,Main scheme applicant,1015
2017,All,All,England,All,All,Main scheme applicant,21855
2017,All,All,Northern Ireland,All,All,Main scheme applicant,435
2017,All,All,Scotland,All,All,Main scheme applicant,5
2017,All,All,Wales,All,All,Main scheme applicant,945
2018,All,All,England,All,All,Main scheme applicant,19140
2018,All,All,Northern Ireland,All,All,Main scheme applicant,475
2018,All,All,Wales,All,All,Main scheme applicant,1080
2019,All,All,England,All,All,Main scheme applicant,17685
2019,All,All,Northern Ireland,All,All,Main scheme applicant,440
2019,All,All,Scotland,All,All,Main scheme applicant,5
2019,All,All,Wales,All,All,Main scheme applicant,825
2020,All,All,England,All,All,Main scheme applicant,19435
2020,All,All,Northern Ireland,All,All,Main scheme applicant,525
2020,All,All,Scotland,All,All,Main scheme applicant,5
2020,All,All,Wales,All,All,Main scheme applicant,905
2021,All,All,England,All,All,Main scheme applicant,22360
2021,All,All,Northern Ireland,All,All,Main scheme applicant,540
2021,All,All,Scotland,All,All,Main scheme applicant,5
2021,All,All,Wales,All,All,Main scheme applicant,1000
2010,All,All,England,All,18,All,17830
2010,All,All,Northern Ireland,All,18,All,480
2010,All,All,Wales,All,18,All,830
2011,All,All,England,All,18,All,19005
2011,All,All,Northern Ireland,All,18,All,515
2011,All,All,Scotland,All,18,All,5
2011,All,All,Wales,All,18,All,840
2012,All,All,England,All,18,All,16505
2012,All,All,Northern Ireland,All,18,All,400
2012,All,All,Wales,All,18,All,720
2013,All,All,England,All,18,All,18835
2013,All,All,Northern Ireland,All,18,All,400
2013,All,All,Wales,All,18,All,745
2014,All,All,England,All,18,All,21715
2014,All,All,Northern Ireland,All,18,All,395
2014,All,All,Scotland,All,18,All,5
2014,All,All,Wales,All,18,All,845
2015,All,All,England,All,18,All,24290
2015,All,All,Northern Ireland,All,18,All,525
2015,All,All,Scotland,All,18,All,5
2015,All,All,Wales,All,18,All,1025
2016,All,All,England,All,18,All,23745
2016,All,All,Northern Ireland,All,18,All,520
2016,All,All,Wales,All,18,All,1015
2017,All,All,England,All,18,All,21855
2017,All,All,Northern Ireland,All,18,All,435
2017,All,All,Scotland,All,18,All,5
2017,All,All,Wales,All,18,All,945
2018,All,All,England,All,18,All,19140
2018,All,All,Northern Ireland,All,18,All,475
2018,All,All,Wales,All,18,All,1080
2019,All,All,England,All,18,All,17685
2019,All,All,Northern Ireland,All,18,All,440
2019,All,All,Scotland,All,18,All,5
2019,All,All,Wales,All,18,All,825
2020,All,All,England,All,18,All,19435
2020,All,All,Northern Ireland,All,18,All,525
2020,All,All,Scotland,All,18,All,5
2020,All,All,Wales,All,18,All,905
2021,All,All,England,All,18,All,22360
2021,All,All,Northern Ireland,All,18,All,540
2021,All,All,Scotland,All,18,All,5
2021,All,All,Wales,All,18,All,1000
2010,All,All,England,All,18,Main scheme applicant,17830
2010,All,All,Northern Ireland,All,18,Main scheme applicant,480
2010,All,All,Wales,All,18,Main scheme applicant,830
2011,All,All,England,All,18,Main scheme applicant,19005
2011,All,All,Northern Ireland,All,18,Main scheme applicant,515
2011,All,All,Scotland,All,18,Main scheme applicant,5
2011,All,All,Wales,All,18,Main scheme applicant,840
2012,All,All,England,All,18,Main scheme applicant,16505
2012,All,All,Northern Ireland,All,18,Main scheme applicant,400
2012,All,All,Wales,All,18,Main scheme applicant,720
2013,All,All,England,All,18,Main scheme applicant,18835
2013,All,All,Northern Ireland,All,18,Main scheme applicant,400
2013,All,All,Wales,All,18,Main scheme applicant,745
2014,All,All,England,All,18,Main scheme applicant,21715
2014,All,All,Northern Ireland,All,18,Main scheme applicant,395
2014,All,All,Scotland,All,18,Main scheme applicant,5
2014,All,All,Wales,All,18,Main scheme applicant,845
2015,All,All,England,All,18,Main scheme applicant,24290
2015,All,All,Northern Ireland,All,18,Main scheme applicant,525
2015,All,All,Scotland,All,18,Main scheme applicant,5
2015,All,All,Wales,All,18,Main scheme applicant,1025
2016,All,All,England,All,18,Main scheme applicant,23745
2016,All,All,Northern Ireland,All,18,Main scheme applicant,520
2016,All,All,Wales,All,18,Main scheme applicant,1015
2017,All,All,England,All,18,Main scheme applicant,21855
2017,All,All,Northern Ireland,All,18,Main scheme applicant,435
2017,All,All,Scotland,All,18,Main scheme applicant,5
2017,All,All,Wales,All,18,Main scheme applicant,945
2018,All,All,England,All,18,Main scheme applicant,19140
2018,All,All,Northern Ireland,All,18,Main scheme applicant,475
2018,All,All,Wales,All,18,Main scheme applicant,1080
2019,All,All,England,All,18,Main scheme applicant,17685
2019,All,All,Northern Ireland,All,18,Main scheme applicant,440
2019,All,All,Scotland,All,18,Main scheme applicant,5
2019,All,All,Wales,All,18,Main scheme applicant,825
2020,All,All,England,All,18,Main scheme applicant,19435
2020,All,All,Northern Ireland,All,18,Main scheme applicant,525
2020,All,All,Scotland,All,18,Main scheme applicant,5
2020,All,All,Wales,All,18,Main scheme applicant,905
2021,All,All,England,All,18,Main scheme applicant,22360
2021,All,All,Northern Ireland,All,18,Main scheme applicant,540
2021,All,All,Scotland,All,18,Main scheme applicant,5
2021,All,All,Wales,All,18,Main scheme applicant,1000
2010,All,All,England,Men,All,All,8435
2010,All,All,England,Women,All,All,9395
2010,All,All,Northern Ireland,Men,All,All,245
2010,All,All,Northern Ireland,Women,All,All,240
2010,All,All,Wales,Men,All,All,420
2010,All,All,Wales,Women,All,All,410
2011,All,All,England,Men,All,All,8990
2011,All,All,England,Women,All,All,10015
2011,All,All,Northern Ireland,Men,All,All,265
2011,All,All,Northern Ireland,Women,All,All,250
2011,All,All,Scotland,Women,All,All,5
2011,All,All,Wales,Men,All,All,405
2011,All,All,Wales,Women,All,All,435
2012,All,All,England,Men,All,All,7735
2012,All,All,England,Women,All,All,8770
2012,All,All,Northern Ireland,Men,All,All,195
2012,All,All,Northern Ireland,Women,All,All,210
2012,All,All,Wales,Men,All,All,350
2012,All,All,Wales,Women,All,All,370
2013,All,All,England,Men,All,All,8820
2013,All,All,England,Women,All,All,10015
2013,All,All,Northern Ireland,Men,All,All,225
2013,All,All,Northern Ireland,Women,All,All,170
2013,All,All,Wales,Men,All,All,355
2013,All,All,Wales,Women,All,All,390
2014,All,All,England,Men,All,All,10470
2014,All,All,England,Women,All,All,11245
2014,All,All,Northern Ireland,Men,All,All,215
2014,All,All,Northern Ireland,Women,All,All,180
2014,All,All,Scotland,Women,All,All,5
2014,All,All,Wales,Men,All,All,405
2014,All,All,Wales,Women,All,All,445
2015,All,All,England,Men,All,All,11600
2015,All,All,England,Women,All,All,12690
2015,All,All,Northern Ireland,Men,All,All,320
2015,All,All,Northern Ireland,Women,All,All,210
2015,All,All,Scotland,Men,All,All,5
2015,All,All,Wales,Men,All,All,495
2015,All,All,Wales,Women,All,All,530
2016,All,All,England,Men,All,All,11520
2016,All,All,England,Women,All,All,12225
2016,All,All,Northern Ireland,Men,All,All,310
2016,All,All,Northern Ireland,Women,All,All,210
2016,All,All,Wales,Men,All,All,500
2016,All,All,Wales,Women,All,All,515
2017,All,All,England,Men,All,All,10680
2017,All,All,England,Women,All,All,11170
2017,All,All,Northern Ireland,Men,All,All,235
2017,All,All,Northern Ireland,Women,All,All,200
2017,All,All,Scotland,Men,All,All,5
2017,All,All,Wales,Men,All,All,440
2017,All,All,Wales,Women,All,All,505
2018,All,All,England,Men,All,All,9250
2018,All,All,England,Women,All,All,9885
2018,All,All,Northern Ireland,Men,All,All,265
2018,All,All,Northern Ireland,Women,All,All,205
2018,All,All,Wales,Men,All,All,530
2018,All,All,Wales,Women,All,All,550
2019,All,All,England,Men,All,All,8490
2019,All,All,England,Women,All,All,9200
2019,All,All,Northern Ireland,Men,All,All,230
2019,All,All,Northern Ireland,Women,All,All,210
2019,All,All,Wales,Men,All,All,385
2019,All,All,Wales,Women,All,All,445
2020,All,All,England,Men,All,All,9250
2020,All,All,England,Women,All,All,10185
2020,All,All,Northern Ireland,Men,All,All,260
2020,All,All,Northern Ireland,Women,All,All,265
2020,All,All,Wales,Men,All,All,380
2020,All,All,Wales,Women,All,All,525
2021,All,All,England,Men,All,All,10605
2021,All,All,England,Women,All,All,11755
2021,All,All,Northern Ireland,Men,All,All,275
2021,All,All,Northern Ireland,Women,All,All,260
2021,All,All,Wales,Men,All,All,410
2021,All,All,Wales,Women,All,All,590
2010,All,All,England,Men,All,Main scheme applicant,8435
2010,All,All,England,Women,All,Main scheme applicant,9395
2010,All,All,Northern Ireland,Men,All,Main scheme applicant,245
2010,All,All,Northern Ireland,Women,All,Main scheme applicant,240
2010,All,All,Wales,Men,All,Main scheme applicant,420
2010,All,All,Wales,Women,All,Main scheme applicant,410
2011,All,All,England,Men,All,Main scheme applicant,8990
2011,All,All,England,Women,All,Main scheme applicant,10015
2011,All,All,Northern Ireland,Men,All,Main scheme applicant,265
2011,All,All,Northern Ireland,Women,All,Main scheme applicant,250
2011,All,All,Scotland,Women,All,Main scheme applicant,5
2011,All,All,Wales,Men,All,Main scheme applicant,405
2011,All,All,Wales,Women,All,Main scheme applicant,435
2012,All,All,England,Men,All,Main scheme applicant,7735
2012,All,All,England,Women,All,Main scheme applicant,8770
2012,All,All,Northern Ireland,Men,All,Main scheme applicant,195
2012,All,All,Northern Ireland,Women,All,Main scheme applicant,210
2012,All,All,Wales,Men,All,Main scheme applicant,350
2012,All,All,Wales,Women,All,Main scheme applicant,370
2013,All,All,England,Men,All,Main scheme applicant,8820
2013,All,All,England,Women,All,Main scheme applicant,10015
2013,All,All,Northern Ireland,Men,All,Main scheme applicant,225
2013,All,All,Northern Ireland,Women,All,Main scheme applicant,170
2013,All,All,Wales,Men,All,Main scheme applicant,355
2013,All,All,Wales,Women,All,Main scheme applicant,390
2014,All,All,England,Men,All,Main scheme applicant,10470
2014,All,All,England,Women,All,Main scheme applicant,11245
2014,All,All,Northern Ireland,Men,All,Main scheme applicant,215
2014,All,All,Northern Ireland,Women,All,Main scheme applicant,180
2014,All,All,Scotland,Women,All,Main scheme applicant,5
2014,All,All,Wales,Men,All,Main scheme applicant,405
2014,All,All,Wales,Women,All,Main scheme applicant,445
2015,All,All,England,Men,All,Main scheme applicant,11600
2015,All,All,England,Women,All,Main scheme applicant,12690
2015,All,All,Northern Ireland,Men,All,Main scheme applicant,320
2015,All,All,Northern Ireland,Women,All,Main scheme applicant,210
2015,All,All,Scotland,Men,All,Main scheme applicant,5
2015,All,All,Wales,Men,All,Main scheme applicant,495
2015,All,All,Wales,Women,All,Main scheme applicant,530
2016,All,All,England,Men,All,Main scheme applicant,11520
2016,All,All,England,Women,All,Main scheme applicant,12225
2016,All,All,Northern Ireland,Men,All,Main scheme applicant,310
2016,All,All,Northern Ireland,Women,All,Main scheme applicant,210
2016,All,All,Wales,Men,All,Main scheme applicant,500
2016,All,All,Wales,Women,All,Main scheme applicant,515
2017,All,All,England,Men,All,Main scheme applicant,10680
2017,All,All,England,Women,All,Main scheme applicant,11170
2017,All,All,Northern Ireland,Men,All,Main scheme applicant,235
2017,All,All,Northern Ireland,Women,All,Main scheme applicant,200
2017,All,All,Scotland,Men,All,Main scheme applicant,5
2017,All,All,Wales,Men,All,Main scheme applicant,440
2017,All,All,Wales,Women,All,Main scheme applicant,505
2018,All,All,England,Men,All,Main scheme applicant,9250
2018,All,All,England,Women,All,Main scheme applicant,9885
2018,All,All,Northern Ireland,Men,All,Main scheme applicant,265
2018,All,All,Northern Ireland,Women,All,Main scheme applicant,205
2018,All,All,Wales,Men,All,Main scheme applicant,530
2018,All,All,Wales,Women,All,Main scheme applicant,550
2019,All,All,England,Men,All,Main scheme applicant,8490
2019,All,All,England,Women,All,Main scheme applicant,9200
2019,All,All,Northern Ireland,Men,All,Main scheme applicant,230
2019,All,All,Northern Ireland,Women,All,Main scheme applicant,210
2019,All,All,Wales,Men,All,Main scheme applicant,385
2019,All,All,Wales,Women,All,Main scheme applicant,445
2020,All,All,England,Men,All,Main scheme applicant,9250
2020,All,All,England,Women,All,Main scheme applicant,10185
2020,All,All,Northern Ireland,Men,All,Main scheme applicant,260
2020,All,All,Northern Ireland,Women,All,Main scheme applicant,265
2020,All,All,Wales,Men,All,Main scheme applicant,380
2020,All,All,Wales,Women,All,Main scheme applicant,525
2021,All,All,England,Men,All,Main scheme applicant,10605
2021,All,All,England,Women,All,Main scheme applicant,11755
2021,All,All,Northern Ireland,Men,All,Main scheme applicant,275
2021,All,All,Northern Ireland,Women,All,Main scheme applicant,260
2021,All,All,Wales,Men,All,Main scheme applicant,410
2021,All,All,Wales,Women,All,Main scheme applicant,590
2010,All,All,England,Men,18,All,8435
2010,All,All,England,Women,18,All,9395
2010,All,All,Northern Ireland,Men,18,All,245
2010,All,All,Northern Ireland,Women,18,All,240
2010,All,All,Wales,Men,18,All,420
2010,All,All,Wales,Women,18,All,410
2011,All,All,England,Men,18,All,8990
2011,All,All,England,Women,18,All,10015
2011,All,All,Northern Ireland,Men,18,All,265
2011,All,All,Northern Ireland,Women,18,All,250
2011,All,All,Scotland,Women,18,All,5
2011,All,All,Wales,Men,18,All,405
2011,All,All,Wales,Women,18,All,435
2012,All,All,England,Men,18,All,7735
2012,All,All,England,Women,18,All,8770
2012,All,All,Northern Ireland,Men,18,All,195
2012,All,All,Northern Ireland,Women,18,All,210
2012,All,All,Wales,Men,18,All,350
2012,All,All,Wales,Women,18,All,370
2013,All,All,England,Men,18,All,8820
2013,All,All,England,Women,18,All,10015
2013,All,All,Northern Ireland,Men,18,All,225
2013,All,All,Northern Ireland,Women,18,All,170
2013,All,All,Wales,Men,18,All,355
2013,All,All,Wales,Women,18,All,390
2014,All,All,England,Men,18,All,10470
2014,All,All,England,Women,18,All,11245
2014,All,All,Northern Ireland,Men,18,All,215
2014,All,All,Northern Ireland,Women,18,All,180
2014,All,All,Scotland,Women,18,All,5
2014,All,All,Wales,Men,18,All,405
2014,All,All,Wales,Women,18,All,445
2015,All,All,England,Men,18,All,11600
2015,All,All,England,Women,18,All,12690
2015,All,All,Northern Ireland,Men,18,All,320
2015,All,All,Northern Ireland,Women,18,All,210
2015,All,All,Scotland,Men,18,All,5
2015,All,All,Wales,Men,18,All,495
2015,All,All,Wales,Women,18,All,530
2016,All,All,England,Men,18,All,11520
2016,All,All,England,Women,18,All,12225
2016,All,All,Northern Ireland,Men,18,All,310
2016,All,All,Northern Ireland,Women,18,All,210
2016,All,All,Wales,Men,18,All,500
2016,All,All,Wales,Women,18,All,515
2017,All,All,England,Men,18,All,10680
2017,All,All,England,Women,18,All,11170
2017,All,All,Northern Ireland,Men,18,All,235
2017,All,All,Northern Ireland,Women,18,All,200
2017,All,All,Scotland,Men,18,All,5
2017,All,All,Wales,Men,18,All,440
2017,All,All,Wales,Women,18,All,505
2018,All,All,England,Men,18,All,9250
2018,All,All,England,Women,18,All,9885
2018,All,All,Northern Ireland,Men,18,All,265
2018,All,All,Northern Ireland,Women,18,All,205
2018,All,All,Wales,Men,18,All,530
2018,All,All,Wales,Women,18,All,550
2019,All,All,England,Men,18,All,8490
2019,All,All,England,Women,18,All,9200
2019,All,All,Northern Ireland,Men,18,All,230
2019,All,All,Northern Ireland,Women,18,All,210
2019,All,All,Wales,Men,18,All,385
2019,All,All,Wales,Women,18,All,445
2020,All,All,England,Men,18,All,9250
2020,All,All,England,Women,18,All,10185
2020,All,All,Northern Ireland,Men,18,All,260
2020,All,All,Northern Ireland,Women,18,All,265
2020,All,All,Wales,Men,18,All,380
2020,All,All,Wales,Women,18,All,525
2021,All,All,England,Men,18,All,10605
2021,All,All,England,Women,18,All,11755
2021,All,All,Northern Ireland,Men,18,All,275
2021,All,All,Northern Ireland,Women,18,All,260
2021,All,All,Wales,Men,18,All,410
2021,All,All,Wales,Women,18,All,590
2010,All,All,England,Men,18,Main scheme applicant,8435
2010,All,All,England,Women,18,Main scheme applicant,9395
2010,All,All,Northern Ireland,Men,18,Main scheme applicant,245
2010,All,All,Northern Ireland,Women,18,Main scheme applicant,240
2010,All,All,Wales,Men,18,Main scheme applicant,420
2010,All,All,Wales,Women,18,Main scheme applicant,410
2011,All,All,England,Men,18,Main scheme applicant,8990
2011,All,All,England,Women,18,Main scheme applicant,10015
2011,All,All,Northern Ireland,Men,18,Main scheme applicant,265
2011,All,All,Northern Ireland,Women,18,Main scheme applicant,250
2011,All,All,Scotland,Women,18,Main scheme applicant,5
2011,All,All,Wales,Men,18,Main scheme applicant,405
2011,All,All,Wales,Women,18,Main scheme applicant,435
2012,All,All,England,Men,18,Main scheme applicant,7735
2012,All,All,England,Women,18,Main scheme applicant,8770
2012,All,All,Northern Ireland,Men,18,Main scheme applicant,195
2012,All,All,Northern Ireland,Women,18,Main scheme applicant,210
2012,All,All,Wales,Men,18,Main scheme applicant,350
2012,All,All,Wales,Women,18,Main scheme applicant,370
2013,All,All,England,Men,18,Main scheme applicant,8820
2013,All,All,England,Women,18,Main scheme applicant,10015
2013,All,All,Northern Ireland,Men,18,Main scheme applicant,225
2013,All,All,Northern Ireland,Women,18,Main scheme applicant,170
2013,All,All,Wales,Men,18,Main scheme applicant,355
2013,All,All,Wales,Women,18,Main scheme applicant,390
2014,All,All,England,Men,18,Main scheme applicant,10470
2014,All,All,England,Women,18,Main scheme applicant,11245
2014,All,All,Northern Ireland,Men,18,Main scheme applicant,215
2014,All,All,Northern Ireland,Women,18,Main scheme applicant,180
2014,All,All,Scotland,Women,18,Main scheme applicant,5
2014,All,All,Wales,Men,18,Main scheme applicant,405
2014,All,All,Wales,Women,18,Main scheme applicant,445
2015,All,All,England,Men,18,Main scheme applicant,11600
2015,All,All,England,Women,18,Main scheme applicant,12690
2015,All,All,Northern Ireland,Men,18,Main scheme applicant,320
